ID,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y
981,71,67,67,33,91,60
982,71,66,67,33,92,60
983,71,66,67,33,92,60
984,71,66,67,33,93,59
985,71,66,67,33,93,59
986,71,65,67,33,94,59
987,71,65,67,33,94,59
988,71,65,67,33,94,59
989,71,64,67,33,95,59
990,71,64,67,33,95,59
991,71,64,67,33,96,59
992,71,63,67,33,96,59
993,71,63,67,33,97,59
994,71,63,67,33,97,59
995,71,63,67,33,97,59
996,71,62,67,33,98,59
997,71,62,67,33,98,59
998,71,62,67,33,99,59
999,71,61,67,33,99,59
1000,71,61,67,33,99,60
1001,71,61,67,33,100,60
1002,71,60,67,33,100,60
1003,71,60,67,33,101,60
1004,71,60,67,33,101,60
1005,71,60,67,33,102,60
1006,71,59,67,33,102,60
1007,71,59,67,33,102,60
1008,71,59,67,33,103,60
1009,71,58,67,33,103,60
1010,71,58,67,33,104,60
1011,71,58,67,33,104,60
1012,71,58,67,33,104,60
1013,71,57,67,33,105,60
1014,71,57,67,33,106,60
1015,72,57,67,33,106,60
1016,72,57,67,33,106,60
1017,72,57,67,33,107,60
1018,72,56,67,33,107,60
1019,72,56,67,33,107,60
1020,72,56,67,33,108,60
1021,73,56,67,33,108,60
1022,73,57,67,33,108,60
1023,73,57,67,33,108,59
1024,73,57,67,33,108,59
1025,74,57,67,33,109,60
1026,74,58,67,33,109,60
1027,74,58,67,33,110,60
1028,74,58,67,33,110,60
1029,74,58,67,33,110,59
1030,75,58,67,33,110,59
1031,75,58,67,33,111,59
1032,75,58,67,33,111,59
1033,75,58,67,33,112,59
1034,76,58,67,33,112,59
1035,76,58,67,33,112,58
1036,76,58,67,33,113,58
1037,77,58,67,33,113,58
1038,77,58,67,33,113,58
1039,77,58,67,33,113,58
1040,77,58,67,33,113,58
1041,78,57,67,33,113,58
1042,78,57,67,33,112,58
1043,78,58,67,33,112,58
1044,79,58,67,33,112,57
1045,79,58,67,33,112,57
1046,79,58,67,33,111,57
1047,79,58,67,33,111,57
1048,80,58,67,33,111,57
1049,80,59,67,33,110,57
1050,80,59,67,33,109,57
1051,80,59,67,33,109,57
1052,81,59,67,33,109,57
1053,81,59,67,33,109,57
1054,81,59,67,33,109,57
1055,81,59,67,33,109,57
1056,82,60,67,33,109,57
1057,82,60,67,33,108,58
1058,82,60,67,33,108,58
1059,83,60,67,33,109,59
1060,83,60,67,33,109,59
1061,83,60,67,33,109,59
1062,84,60,67,33,110,60
1063,84,60,67,33,110,60
1064,84,60,67,33,110,59
1065,85,60,67,33,110,59
1066,85,60,67,33,110,59
1067,85,60,67,33,110,59
1068,85,60,67,33,111,59
1069,86,60,67,33,111,59
1070,86,60,67,33,112,59
1071,86,60,67,33,112,59
1072,86,60,67,33,113,59
1073,86,60,67,33,113,59
1074,86,60,67,33,114,59
1075,86,60,67,33,114,59
1076,86,60,67,33,114,59
1077,86,60,67,33,114,59
1078,86,60,67,33,114,58
1079,87,60,67,33,114,58
1080,86,60,67,33,113,58
1081,86,60,67,33,113,58
1082,86,60,67,33,112,58
1083,87,60,67,33,112,58
1084,87,60,67,33,112,58
1085,87,60,67,33,111,58
1086,87,60,67,33,111,58
1087,87,60,67,33,110,58
1088,87,60,67,33,110,58
1089,87,60,67,33,109,58
1090,87,60,67,33,109,58
1091,87,60,67,33,109,58
1092,87,60,67,33,108,57
1093,87,60,67,33,108,57
1094,87,60,67,33,108,57
1095,87,60,67,33,108,56
1096,87,60,67,33,107,56
1097,87,60,67,33,107,56
1098,87,60,67,33,106,56
1099,88,60,67,33,106,55
1100,88,59,67,33,106,55
1101,88,59,67,33,106,55
1102,88,59,67,33,106,55
1103,88,59,67,33,106,54
1104,88,58,67,33,106,54
1105,88,58,67,33,106,54
1106,88,58,67,33,106,53
1107,88,57,67,33,107,53
1108,88,57,67,33,107,53
1109,88,57,67,33,107,53
1110,88,56,67,33,107,53
1111,88,56,67,33,107,52
1112,88,56,67,33,107,52
1113,88,55,67,33,107,52
1114,88,55,67,33,108,52
1115,88,55,67,33,108,52
1116,88,55,67,33,108,52
1117,88,54,67,33,109,52
1118,88,54,67,33,109,52
1119,88,54,67,33,109,52
1120,88,53,67,33,110,52
1121,88,53,67,33,110,53
1122,88,53,67,33,111,53
1123,87,52,67,33,111,53
1124,87,52,67,33,111,54
1125,87,52,67,33,111,54
1126,87,52,67,33,112,54
1127,87,51,67,33,112,54
1128,87,51,67,33,113,54
1129,87,51,67,33,113,54
1130,87,50,67,33,113,54
1131,87,50,67,33,114,53
1132,87,50,67,33,114,53
1133,87,50,67,33,114,53
1134,87,50,67,33,115,52
1135,87,49,67,33,115,52
1136,87,49,67,33,115,52
1137,87,49,67,33,116,52
1138,87,48,67,33,116,52
1139,87,48,67,33,117,51
1140,87,48,67,33,117,51
1141,87,47,67,33,117,51
1142,87,47,67,33,118,51
1143,87,47,67,33,118,50
1144,87,46,67,33,118,50
1145,87,46,67,33,118,50
1146,87,46,67,33,118,50
1147,87,45,67,33,117,50
1148,87,45,67,33,117,50
1149,87,45,67,33,117,50
1150,86,45,67,33,117,50
1151,86,44,67,33,116,50
1152,86,44,67,33,116,50
1153,86,44,67,33,115,50
1154,86,43,67,33,115,51
1155,86,43,67,33,115,51
1156,86,43,67,33,115,51
1157,86,44,67,33,114,51
1158,86,44,67,33,114,52
1159,86,44,67,33,114,52
1160,86,44,67,33,113,52
1161,86,45,67,33,113,53
1162,86,45,67,33,113,53
1163,86,45,67,33,113,53
1164,87,45,67,33,113,53
1165,87,45,67,33,112,53
1166,87,45,67,33,112,53
1167,87,45,67,33,112,52
1168,87,45,67,33,111,52
1169,87,45,67,33,111,52
1170,87,45,67,33,110,52
1171,87,45,67,33,110,52
1172,86,44,67,33,109,52
1173,86,44,67,33,109,52
1174,87,44,67,33,109,52
1175,87,43,67,33,108,52
1176,86,43,67,33,108,52
1177,86,43,67,33,108,52
1178,86,42,67,33,108,52
1179,86,42,67,33,108,52
1180,86,42,67,33,108,52
1181,85,42,67,33,108,52
1182,85,42,67,33,107,52
1183,85,42,67,33,107,52
1184,85,42,67,33,107,52
1185,85,41,67,33,107,52
1186,85,41,67,33,107,51
1187,85,41,67,33,107,51
1188,85,41,67,33,107,51
1189,85,41,67,33,107,50
1190,85,42,67,33,107,50
1191,85,42,67,33,107,51
1192,85,42,67,33,107,51
1193,86,42,67,33,106,51
1194,86,43,67,33,106,51
1195,86,43,67,33,106,51
1196,86,43,67,33,107,51
1197,86,43,67,33,107,51
1198,87,44,67,33,107,51
1199,87,44,67,33,106,51
1200,87,44,67,33,106,51
1201,87,45,67,33,106,51
1202,87,45,67,33,106,50
1203,87,45,67,33,105,50
1204,87,46,67,33,105,51
1205,87,46,67,33,104,51
1206,87,46,67,33,104,51
1207,87,46,67,33,104,52
1208,87,47,67,33,104,52
1209,87,47,67,33,103,52
1210,87,47,67,33,103,53
1211,87,48,67,33,103,53
1212,87,48,67,33,103,53
1213,87,48,67,33,102,54
1214,87,49,67,33,102,54
1215,87,49,67,33,102,54
1216,87,49,67,33,102,55
1217,87,49,67,33,102,55
1218,87,50,67,33,102,55
1219,87,50,67,33,102,56
1220,87,51,67,33,102,56
1221,87,51,67,33,102,57
1222,87,51,67,33,101,57
1223,87,51,67,33,101,57
1224,87,52,67,33,101,57
1225,87,52,67,33,100,57
1226,87,52,67,33,100,57
1227,87,53,67,33,99,57
1228,87,53,67,33,99,57
1229,88,53,67,33,98,57
1230,88,54,67,33,98,57
1231,88,54,67,33,98,57
1232,88,54,67,33,97,57
1233,88,54,67,33,97,58
1234,88,55,67,33,97,58
1235,88,55,67,33,96,58
1236,88,55,67,33,96,58
1237,88,55,67,33,95,59
1238,88,56,67,33,95,59
1239,88,56,67,33,95,59
1240,88,56,67,33,94,59
1241,88,57,67,33,94,59
1242,88,57,67,33,93,59
1243,88,57,67,33,93,59
1244,88,58,67,33,92,59
1245,88,58,67,33,92,59
1246,88,58,67,33,92,59
1247,88,59,67,33,91,59
1248,88,59,67,33,91,59
1249,88,59,67,33,90,59
1250,88,59,67,33,90,59
1251,88,60,67,33,90,59
1252,88,60,67,33,89,59
1253,88,60,67,33,89,59
1254,88,60,67,33,88,59
1255,87,60,67,33,88,59
1256,87,60,67,33,87,60
1257,87,60,67,33,87,60
1258,87,60,67,33,86,60
1259,87,59,67,33,86,60
1260,87,59,67,33,85,60
1261,87,59,67,33,85,60
1262,87,59,67,33,85,60
1263,87,59,67,33,84,60
1264,88,59,67,33,84,59
1265,87,59,67,33,84,59
1266,87,60,67,33,83,60
1267,87,60,67,33,83,60
1268,87,60,67,33,82,60
1269,87,60,67,33,82,60
1270,87,60,67,33,81,60
1271,87,60,67,33,81,60
1272,87,60,67,33,81,59
1273,87,60,67,33,81,59
1274,87,60,67,33,81,59
1275,88,60,67,33,81,59
1276,88,60,67,33,82,59
1277,88,60,67,33,82,59
1278,89,60,67,33,82,59
1279,89,60,67,33,83,59
1280,89,60,67,33,83,60
1281,88,60,67,33,83,60
1282,88,60,67,33,84,60
1283,88,60,67,33,84,60
1284,88,60,67,33,85,60
1285,87,60,67,33,85,60
1286,87,60,67,33,86,60
1287,87,60,67,33,86,60
1288,87,60,67,33,86,60
1289,86,60,67,33,87,60
1290,86,60,67,33,88,60
1291,86,60,67,33,88,60
1292,86,59,67,33,88,60
1293,85,59,67,33,88,59
1294,85,59,67,33,88,59
1295,85,60,67,33,88,59
1296,84,60,67,33,88,58
1297,84,60,67,33,88,57
1298,84,60,67,33,88,57
1299,83,60,67,33,88,57
1300,83,60,67,33,88,56
1301,83,60,67,33,88,56
1302,83,60,67,33,88,55
1303,82,60,67,33,88,55
1304,82,60,67,33,88,55
1305,82,60,67,33,88,54
1306,82,60,67,33,88,54
1307,81,60,67,33,87,53
1308,81,60,67,33,87,53
1309,81,60,67,33,87,52
1310,80,59,67,33,87,52
1311,80,59,67,33,87,52
1312,80,59,67,33,87,51
1313,80,59,67,33,87,51
1314,79,59,67,33,87,50
1315,79,59,67,33,87,50
1316,79,59,67,33,87,49
1317,78,59,67,33,87,49
1318,78,59,67,33,87,49
1319,78,58,67,33,87,48
1320,78,59,67,33,87,48
1321,77,59,67,33,87,47
1322,77,59,67,33,87,47
1323,77,59,67,33,87,46
1324,77,59,67,33,87,46
1325,76,59,67,33,87,46
1326,76,59,67,33,87,46
1327,76,59,67,33,87,45
1328,76,59,67,33,87,45
1329,76,59,67,33,87,44
1330,76,59,67,33,87,44
1331,76,59,67,33,87,44
1332,77,60,67,33,87,43
1333,77,60,67,33,87,43
1334,77,60,67,33,87,43
1335,78,60,67,33,86,42
1336,78,60,67,33,86,42
1337,78,60,67,33,86,42
1338,79,60,67,33,85,41
1339,79,60,67,33,85,41
1340,79,60,67,33,85,41
1341,79,60,67,33,85,41
1342,80,60,67,33,85,41
1343,80,60,67,33,86,41
1344,80,60,67,33,86,41
1345,81,60,67,33,86,40
1346,81,60,67,33,85,40
1347,81,60,67,33,85,40
1348,81,60,67,33,85,40
1349,82,60,67,33,85,40
1350,82,60,67,33,85,40
1351,82,60,67,33,85,40
1352,83,60,67,33,85,40
1353,83,60,67,33,85,40
1354,83,60,67,33,85,40
1355,84,60,67,33,85,40
1356,84,60,67,33,85,40
1357,84,60,67,33,85,40
1358,85,60,67,33,86,40
1359,85,60,67,33,86,40
1360,85,60,67,33,86,40
1361,85,60,67,33,86,40
1362,86,60,67,33,86,40
1363,86,60,67,33,86,40
1364,86,60,67,33,86,40
1365,87,60,67,33,86,40
1366,87,60,67,33,86,40
1367,87,60,67,33,86,40
1368,88,60,67,33,86,40
1369,88,60,67,33,86,40
1370,88,59,67,33,86,40
1371,88,59,67,33,86,40
1372,88,59,67,33,86,40
1373,88,58,67,33,86,40
1374,88,58,67,33,86,40
1375,88,58,67,33,86,40
1376,88,58,67,33,86,40
1377,88,57,67,33,86,40
1378,88,57,67,33,86,40
1379,88,57,67,33,86,40
1380,88,56,67,33,86,40
1381,88,56,67,33,86,40
1382,88,55,67,33,86,40
1383,88,55,67,33,86,40
1384,88,55,67,33,86,40
1385,88,55,67,33,86,40
1386,88,54,67,33,86,40
1387,88,54,67,33,86,40
1388,88,54,67,33,86,40
1389,88,54,67,33,86,40
1390,88,53,67,33,86,40
1391,88,53,67,33,86,40
1392,88,53,67,33,86,40
1393,88,53,67,33,86,40
1394,88,52,67,33,86,40
1395,88,52,67,33,86,40
1396,88,52,67,33,86,40
1397,88,51,67,33,86,40
1398,88,51,67,33,86,40
1399,88,51,67,33,86,40
1400,87,51,67,33,86,40
1401,87,50,67,33,86,40
1402,87,50,67,33,86,40
1403,87,50,67,33,86,40
1404,87,49,67,33,86,40
1405,87,49,67,33,86,40
1406,87,49,67,33,86,40
1407,87,49,67,33,86,40
1408,88,49,67,33,86,40
1409,88,49,67,33,86,40
1410,88,50,67,33,86,40
1411,88,50,67,33,86,40
1412,88,50,67,33,86,40
1413,88,50,67,33,86,40
1414,88,50,67,33,86,40
1415,88,50,67,33,86,40
1416,88,50,67,33,86,40
1417,88,50,67,33,86,40
1418,88,51,67,33,86,40
1419,88,51,67,33,86,40
1420,88,51,67,33,86,40
1421,88,51,67,33,86,40
1422,88,51,67,33,86,40
1423,88,51,67,33,86,40
1424,88,51,67,33,86,40
1425,88,51,67,33,86,40
1426,88,52,67,33,86,40
1427,88,52,67,33,86,40
1428,88,52,67,33,86,40
1429,88,52,67,33,86,40
1430,88,52,67,33,86,40
1431,88,52,67,33,86,40
1432,88,52,67,33,86,40
1433,88,52,67,33,86,40
1434,88,52,67,33,86,40
1435,88,52,67,33,86,40
1436,88,52,67,33,86,40
1437,88,52,67,33,86,40
1438,88,52,67,33,86,40
1439,88,52,67,33,86,40
1440,88,52,67,33,86,40
1441,88,52,67,33,86,40
1442,88,52,67,33,86,40
1443,88,52,67,33,86,40
1444,88,52,67,33,86,40
1445,88,52,67,33,86,40
1446,88,52,67,33,86,40
1447,88,52,67,33,86,40
1448,88,52,67,33,86,40
1449,88,52,67,33,86,40
1450,88,52,67,33,86,40
1451,88,53,67,33,86,40
1452,88,53,67,33,86,40
1453,88,53,67,33,86,40
1454,88,53,67,33,86,40
1455,88,54,67,33,86,40
1456,88,54,67,33,86,40
1457,88,54,67,33,86,40
1458,88,54,67,33,86,40
1459,88,54,67,33,86,40
1460,88,54,67,33,86,40
1461,88,54,67,33,86,40
1462,88,54,67,33,86,40
1463,88,55,67,33,86,40
1464,88,55,67,33,86,40
1465,88,55,67,33,86,40
1466,88,55,67,33,86,40
1467,88,55,67,33,86,40
1468,87,55,67,33,86,40
1469,87,55,67,33,86,40
1470,87,54,67,33,86,40
1471,87,55,67,33,86,40
1472,87,55,67,33,86,40
1473,87,55,67,33,86,40
1474,88,55,67,33,86,40
1475,88,55,67,33,86,40
1476,88,55,67,33,86,40
1477,88,56,67,33,86,40
1478,88,56,67,33,86,40
1479,88,56,67,33,86,40
1480,88,56,67,33,86,40
1481,88,56,67,33,86,40
1482,89,56,67,33,86,40
1483,89,56,67,33,86,40
1484,89,56,67,33,86,40
1485,90,56,67,33,86,40
1486,90,56,67,33,86,40
1487,90,56,67,33,86,40
1488,91,56,67,33,86,40
1489,91,56,67,33,86,40
1490,91,56,67,33,86,40
1491,92,56,67,33,86,40
1492,92,57,67,33,86,40
1493,92,57,67,33,86,40
1494,92,57,67,33,86,40
1495,92,57,67,33,86,40
1496,93,57,67,33,86,40
1497,93,57,67,33,86,40
1498,94,57,67,33,86,40
1499,94,57,67,33,86,40
1500,94,57,67,33,86,40
1501,94,57,67,33,86,40
1502,95,57,67,33,86,40
1503,95,57,67,33,86,40
1504,95,57,67,33,86,40
1505,96,57,67,33,86,40
1506,96,57,67,33,86,41
1507,96,57,67,33,86,41
1508,97,57,67,33,86,41
1509,97,57,67,33,86,41
1510,97,57,67,33,86,42
1511,97,57,67,33,86,42
1512,98,57,67,33,86,42
1513,98,57,67,33,86,43
1514,98,57,67,33,86,43
1515,99,57,67,33,86,44
1516,99,57,67,33,87,44
1517,99,57,67,33,87,45
1518,100,57,67,33,87,45
1519,100,57,67,33,87,45
1520,100,57,67,33,87,46
1521,101,57,67,33,87,46
1522,101,57,67,33,87,47
1523,101,57,67,33,87,47
1524,101,57,67,33,87,48
1525,102,57,67,33,87,48
1526,102,57,67,33,87,49
1527,102,57,67,33,87,49
1528,103,57,67,33,87,50
1529,103,56,67,33,87,50
1530,103,56,67,33,87,50
1531,103,56,67,33,87,51
1532,103,55,67,33,87,51
1533,103,55,67,33,87,52
1534,103,55,67,33,87,52
1535,103,55,67,33,87,53
1536,103,54,67,33,87,53
1537,103,54,67,33,87,53
1538,103,54,67,33,88,54
1539,103,53,67,33,88,54
1540,103,53,67,33,88,55
1541,103,53,67,33,88,55
1542,103,52,67,33,88,56
1543,103,52,67,33,88,56
1544,102,52,67,33,88,56
1545,102,52,67,33,89,57
1546,102,52,67,33,89,57
1547,102,52,67,33,89,57
1548,102,52,67,33,90,57
1549,101,52,67,33,90,58
1550,101,52,67,33,90,58
1551,101,52,67,33,91,58
1552,100,52,67,33,91,59
1553,100,52,67,33,91,59
1554,100,52,67,33,92,59
1555,100,52,67,33,92,59
1556,99,52,67,33,93,59
1557,99,52,67,33,93,59
1558,99,52,67,33,94,59
1559,98,52,67,33,94,59
1560,98,52,67,33,95,58
1561,98,52,67,33,95,59
1562,97,52,67,33,95,59
1563,97,52,67,33,96,59
1564,97,53,67,33,96,59
1565,97,53,67,33,96,59
1566,97,53,67,33,97,60
1567,96,53,67,33,97,60
1568,96,53,67,33,98,60
1569,96,53,67,33,98,60
1570,95,53,67,33,98,60
1571,95,53,67,33,99,60
1572,95,53,67,33,99,59
1573,95,53,67,33,99,59
1574,95,52,67,33,100,59
1575,95,52,67,33,100,59
1576,95,52,67,33,101,59
1577,95,52,67,33,101,58
1578,95,52,67,33,102,58
1579,96,52,67,33,102,58
1580,96,52,67,33,102,58
1581,96,52,67,33,103,57
1582,97,52,67,33,103,57
1583,97,52,67,33,103,57
1584,97,52,67,33,103,56
1585,98,52,67,33,104,56
1586,98,52,67,33,104,56
1587,98,52,67,33,104,56
1588,98,52,67,33,105,55
1589,99,52,67,33,105,55
1590,99,52,67,33,105,55
1591,99,52,67,33,105,54
1592,100,52,67,33,106,54
1593,100,52,67,33,106,53
1594,100,52,67,33,107,53
1595,100,52,67,33,107,53
1596,101,52,67,33,107,52
1597,101,52,67,33,107,52
1598,101,52,67,33,107,52
1599,102,52,67,33,107,52
1600,102,52,67,33,108,52
1601,102,52,67,33,108,52
1602,103,52,67,33,109,52
1603,103,52,67,33,109,52
1604,103,52,67,33,110,52
1605,103,52,67,33,110,52
1606,104,52,67,33,110,52
1607,104,52,67,33,111,52
1608,104,52,67,33,111,52
1609,104,52,67,33,112,52
1610,105,52,67,33,112,52
1611,105,52,67,33,113,52
1612,105,52,67,33,113,52
1613,106,52,67,33,114,52
1614,106,52,67,33,114,52
1615,106,52,67,33,114,52
1616,106,52,67,33,115,52
1617,106,52,67,33,115,52
1618,106,52,67,33,116,51
1619,105,52,67,33,116,51
1620,105,52,67,33,116,50
1621,105,52,67,33,116,50
1622,105,52,67,33,116,50
1623,105,52,67,33,116,49
1624,105,52,67,33,116,49
1625,105,52,67,33,116,49
1626,106,53,67,33,115,49
1627,106,53,67,33,115,49
1628,106,53,67,33,115,48
1629,107,52,67,33,115,48
1630,107,52,67,33,115,48
1631,107,52,67,33,115,47
1632,107,52,67,33,115,47
1633,107,52,67,33,115,46
1634,107,52,67,33,115,46
1635,107,52,67,33,115,46
1636,107,52,67,33,115,46
1637,108,52,67,33,115,46
1638,108,52,67,33,115,46
1639,108,52,67,33,115,46
1640,108,52,67,33,115,46
1641,109,52,67,33,115,46
1642,109,52,67,33,115,46
1643,109,52,67,33,115,46
1644,110,52,67,33,115,46
1645,110,52,67,33,115,46
1646,110,52,67,33,115,46
1647,110,52,67,33,115,46
1648,111,51,67,33,115,46
1649,111,51,67,33,115,46
1650,111,51,67,33,115,46
1651,112,52,67,33,115,46
1652,112,52,67,33,115,46
1653,112,52,67,33,115,46
1654,113,52,67,33,115,46
1655,113,52,67,33,115,46
1656,113,52,67,33,115,46
1657,114,52,67,33,115,46
1658,114,51,67,33,115,46
1659,114,52,67,33,115,46
1660,114,52,67,33,115,46
1661,115,52,67,33,115,46
1662,115,52,67,33,115,46
1663,115,52,67,33,115,46
1664,115,51,67,33,115,46
1665,115,51,67,33,115,46
1666,115,51,67,33,115,46
1667,115,51,67,33,115,46
1668,115,50,67,33,115,46
1669,115,50,67,33,115,46
1670,115,50,67,33,115,46
1671,115,49,67,33,115,46
1672,115,49,67,33,115,46
1673,115,49,67,33,115,46
1674,115,49,67,33,115,46
1675,115,49,67,33,115,46
1676,115,49,67,33,115,46
1677,115,49,67,33,115,46
1678,115,49,67,33,115,46
1679,115,49,67,33,115,46
1680,115,49,67,33,115,46
1681,115,49,67,33,115,46
1682,115,49,67,33,115,46
1683,115,48,67,33,115,46
1684,115,48,67,33,115,46
1685,115,48,67,33,115,46
1686,115,48,67,33,115,46
1687,115,47,67,33,115,46
1688,115,47,67,33,115,46
1689,115,47,67,33,115,46
1690,115,47,67,33,115,46
1691,115,47,67,33,115,46
1692,115,46,67,33,115,46
1693,115,46,67,33,115,46
1694,115,46,67,33,115,46
1695,115,46,67,33,115,46
1696,115,47,67,33,115,46
1697,115,47,67,33,115,46
1698,115,47,67,33,115,46
1699,115,47,67,33,115,46
1700,115,47,67,33,115,46
1701,115,47,67,33,115,46
1702,115,47,67,33,115,46
1703,115,46,67,33,115,46
1704,115,46,67,33,115,46
1705,115,46,67,33,115,46
1706,115,46,67,33,115,46
1707,115,46,67,33,115,46
1708,116,46,67,33,115,46
1709,115,46,67,33,115,46
1710,115,46,67,33,116,46
1711,115,46,67,33,116,46
1712,115,46,67,33,117,46
1713,115,46,67,33,117,46
1714,115,47,67,33,117,46
1715,115,47,67,33,117,46
1716,115,48,67,33,117,46
1717,115,48,67,33,117,46
1718,115,48,67,33,117,45
1719,115,49,67,33,117,45
1720,115,49,67,33,117,45
1721,115,49,67,33,117,45
1722,115,49,67,33,117,45
1723,115,50,67,33,117,45
1724,116,50,67,33,117,45
1725,116,50,67,33,117,45
1726,116,51,67,33,117,45
1727,116,51,67,33,117,45
1728,116,51,67,33,117,45
1729,116,52,67,33,117,45
1730,116,52,67,33,117,45
1731,116,52,67,33,117,45
1732,116,52,67,33,117,45
1733,115,52,67,33,117,45
1734,115,52,67,33,117,45
1735,115,52,67,33,117,45
1736,115,52,67,33,117,45
1737,114,53,67,33,117,45
1738,114,53,67,33,117,45
1739,114,53,67,33,117,45
1740,113,53,67,33,117,45
1741,113,53,67,33,117,45
1742,113,52,67,33,117,45
1743,112,52,67,33,117,45
1744,112,52,67,33,117,45
1745,112,52,67,33,117,45
1746,112,52,67,33,117,45
1747,111,52,67,33,117,45
1748,111,53,67,33,117,45
1749,111,53,67,33,117,45
1750,110,53,67,33,117,45
1751,110,53,67,33,117,45
1752,110,52,67,33,117,45
1753,110,52,67,33,117,45
1754,109,52,67,33,117,45
1755,109,52,67,33,117,45
1756,109,52,67,33,117,45
1757,109,52,67,33,117,45
1758,109,52,67,33,117,45
1759,108,52,67,33,117,45
1760,108,52,67,33,117,45
1761,107,52,67,33,117,45
1762,107,52,67,33,117,45
1763,107,52,67,33,117,45
1764,107,51,67,33,117,45
1765,107,51,67,33,117,45
1766,107,51,67,33,117,45
1767,107,51,67,33,117,45
1768,107,50,67,33,117,45
1769,107,50,67,33,117,45
1770,107,49,67,33,117,45
1771,107,49,67,33,117,45
1772,107,49,67,33,117,45
1773,106,49,67,33,117,45
1774,106,48,67,33,117,45
1775,106,48,67,33,117,45
1776,106,48,67,33,117,45
1777,106,48,67,33,117,45
1778,106,47,67,33,117,45
1779,105,47,67,33,117,45
1780,105,47,67,33,117,45
1781,105,47,67,33,117,45
1782,105,46,67,33,117,45
1783,105,46,67,33,117,45
1784,105,46,67,33,117,45
1785,105,46,67,33,117,45
1786,104,45,67,33,117,45
1787,104,45,67,33,117,45
1788,104,45,67,33,117,45
1789,104,45,67,33,117,45
1790,104,45,67,33,117,45
1791,104,45,67,33,117,45
1792,103,44,67,33,117,45
1793,103,44,67,33,117,45
1794,103,44,67,33,117,45
1795,103,44,67,33,117,45
1796,103,44,67,33,117,45
1797,103,44,67,33,117,45
1798,103,44,67,33,117,45
1799,103,44,67,33,117,45
1800,103,44,67,33,117,45
1801,103,44,67,33,117,45
1802,103,44,67,33,117,45
1803,103,44,67,33,117,45
1804,103,44,67,33,117,45
1805,103,44,67,33,117,45
1806,103,44,67,33,117,45
1807,103,44,67,33,117,45
1808,103,44,67,33,117,45
1809,103,44,67,33,117,45
1810,103,44,67,33,117,45
1811,103,44,67,33,117,45
